timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-02-10T22:12:33.337955,1,0,0.10838770242457402,1.5032490816276445e-16,0.10838770242457374,0.1083877024245743,62.43131659655464,576
2026-02-10T22:12:33.358754,1,1,0.10841201770975581,1.5202354861220294e-16,0.1084120177097555,0.10841201770975606,62.44532220081935,576
2026-02-10T22:12:33.376708,1,2,0.10848802091352233,1.1555567610933196e-16,0.10848802091352205,0.1084880209135225,62.48910004618886,576
2026-02-10T22:12:33.392721,1,3,0.11251403517707079,1.3018518929051675e-16,0.11251403517707059,0.11251403517707115,64.80808426199278,576
2026-02-10T22:12:33.408836,1,4,0.11322268990992718,7.850462293418876e-17,0.11322268990992712,0.11322268990992745,65.21626938811805,576
2026-02-10T22:12:33.424535,1,5,0.1152978971384629,9.309503074677274e-17,0.11529789713846272,0.11529789713846306,66.41158875175464,576
2026-02-10T22:12:33.440197,1,6,0.11668823005423502,1.362098569521691e-16,0.11668823005423468,0.11668823005423523,67.21242051123937,576
2026-02-10T22:12:33.455925,1,7,0.1185447722012637,1.3335198968585163e-16,0.11854477220126347,0.11854477220126391,68.2817887879279,576
2026-02-10T22:12:33.471491,1,8,0.12019224810994251,8.052306592588048e-17,0.12019224810994233,0.12019224810994267,69.23073491132689,576
2026-02-10T22:12:33.486665,1,9,0.12196800882439934,1.3970000036909087e-16,0.12196800882439907,0.12196800882439962,70.25357308285402,576
