timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-02-10T19:37:50.064907,1,0,-0.05377785888193754,1.3095955923401825e-16,-0.05377785888193776,-0.05377785888193731,-21.511143552775017,400
2026-02-10T19:37:50.115114,1,1,-0.05318273613077593,4.9358903752513116e-17,-0.053182736130775954,-0.05318273613077573,-21.273094452310374,400
2026-02-10T19:37:50.162869,1,2,-0.05272962977283936,2.272739340717841e-16,-0.0527296297728399,-0.05272962977283924,-21.091851909135745,400
2026-02-10T19:37:50.209673,1,3,-0.05248316095671155,8.582937747229195e-17,-0.052483160956711794,-0.05248316095671135,-20.99326438268462,400
2026-02-10T19:37:50.254531,1,4,-0.05242372512894611,1.2161883888976234e-16,-0.05242372512894633,-0.052423725128945886,-20.969490051578443,400
2026-02-10T19:37:50.302161,1,5,-0.05250310356923789,1.0623534945633305e-16,-0.05250310356923804,-0.05250310356923782,-21.001241427695156,400
2026-02-10T19:37:50.350060,1,6,-0.0526641986681949,3.5310721402943563e-16,-0.05266419866819527,-0.052664198668194384,-21.06567946727796,400
2026-02-10T19:37:50.398292,1,7,-0.052890577489794206,2.5808581349355984e-16,-0.05289057748979453,-0.052890577489793866,-21.15623099591768,400
2026-02-10T19:37:50.446297,1,8,-0.053193932889506135,0.0,-0.053193932889506135,-0.053193932889506135,-21.277573155802454,400
2026-02-10T19:37:50.493584,1,9,-0.053538689861534455,7.947987303456223e-17,-0.05353868986153465,-0.05353868986153443,-21.41547594461378,400
2026-02-10T19:37:50.540182,1,10,-0.0538402074914117,6.662783593823664e-17,-0.05384020749141172,-0.053840207491411496,-21.53608299656468,400
2026-02-10T19:37:50.587056,1,11,-0.05401455769461286,1.452865864093589e-16,-0.05401455769461316,-0.05401455769461272,-21.605823077845145,400
2026-02-10T19:37:50.633945,1,12,-0.053981695032150306,1.1970346188077034e-16,-0.053981695032150556,-0.05398169503215011,-21.592678012860123,400
2026-02-10T19:37:50.681408,1,13,-0.05370480292997572,1.6432144662310225e-16,-0.053704802929975815,-0.05370480292997515,-21.481921171990287,400
2026-02-10T19:37:50.728009,1,14,-0.053175817712229526,2.118352371637509e-16,-0.05317581771222968,-0.053175817712229234,-21.27032708489181,400
2026-02-10T19:37:50.774851,1,15,-0.05237000292664626,1.452865864093589e-16,-0.05237000292664651,-0.052370002926646064,-20.948001170658504,400
2026-02-10T19:37:50.825313,1,16,-0.05128480312143225,1.7915251190874575e-16,-0.051284803121432576,-0.05128480312143191,-20.5139212485729,400
2026-02-10T19:37:50.872362,1,17,-0.04992407897453325,7.929792726436375e-17,-0.04992407897453344,-0.049924078974533215,-19.9696315898133,400
2026-02-10T19:37:50.918861,1,18,-0.04822929017094555,4.9358903752513116e-17,-0.04822929017094557,-0.04822929017094535,-19.29171606837822,400
2026-02-10T19:37:50.964439,1,19,-0.04615020440662024,9.694605782913357e-17,-0.046150204406620654,-0.04615020440662021,-18.460081762648095,400
2026-02-10T19:37:51.010417,1,20,-0.04373972928104103,2.315553705957619e-16,-0.04373972928104153,-0.04373972928104086,-17.495891712416412,400
2026-02-10T19:37:51.058560,1,21,-0.04112991251127014,1.7344458980126368e-16,-0.04112991251127052,-0.04112991251126963,-16.451965004508057,400
2026-02-10T19:37:51.105557,1,22,-0.038454342235520154,9.679694819282219e-17,-0.03845434223552058,-0.038454342235520134,-15.381736894208062,400
2026-02-10T19:37:51.151868,1,23,-0.035780382684110254,1.7344458980126368e-16,-0.03578038268411077,-0.0357803826841101,-14.312153073644103,400
2026-02-10T19:37:51.199487,1,24,-0.03314663004906903,1.3095955923401825e-16,-0.03314663004906926,-0.03314663004906859,-13.258652019627611,400
2026-02-10T19:37:51.245078,1,25,-0.030539210528945572,1.2948057833470968e-16,-0.030539210528945926,-0.030539210528945482,-12.215684211578228,400
2026-02-10T19:37:51.289928,1,26,-0.02790463723111645,1.554374187650383e-16,-0.02790463723111669,-0.027904637231116247,-11.161854892446579,400
2026-02-10T19:37:51.334584,1,27,-0.025270445614555995,1.9707558129052694e-16,-0.02527044561455649,-0.025270445614555825,-10.108178245822398,400
2026-02-10T19:37:51.378998,1,28,-0.02277779034295012,1.1050065994108395e-16,-0.022777790342950244,-0.02277779034295002,-9.111116137180048,400
2026-02-10T19:37:51.423384,1,29,-0.02059725886720245,1.4729426609180077e-16,-0.02059725886720276,-0.020597258867202317,-8.23890354688098,400
2026-02-10T19:37:51.467792,1,30,-0.01880999780031579,1.7867483382012396e-16,-0.018809997800316003,-0.01880999780031556,-7.523999120126317,400
2026-02-10T19:37:51.513328,1,31,-0.017399597429269033,1.4518713180347043e-16,-0.01739959742926933,-0.017399597429268887,-6.959838971707613,400
2026-02-10T19:37:51.558143,1,32,-0.016276496678379982,1.6616441606198816e-16,-0.01627649667838038,-0.016276496678379715,-6.5105986713519926,400
2026-02-10T19:37:51.603937,1,33,-0.015280407658119877,8.528067162313099e-17,-0.01528040765812011,-0.015280407658119666,-6.112163063247951,400
2026-02-10T19:37:51.649226,1,34,-0.014357799179509523,1.6467268631127714e-16,-0.014357799179510078,-0.014357799179509412,-5.743119671803809,400
2026-02-10T19:37:51.694184,1,35,-0.013648816618700255,2.339395365948086e-16,-0.013648816618700543,-0.013648816618699877,-5.459526647480102,400
2026-02-10T19:37:51.738993,1,36,-0.013255359364835606,1.2707130684920223e-16,-0.013255359364835906,-0.013255359364835462,-5.302143745934242,400
2026-02-10T19:37:51.782933,1,37,-0.013192788001966538,1.7867483382012396e-16,-0.013192788001966882,-0.013192788001966216,-5.277115200786615,400
2026-02-10T19:37:51.827904,1,38,-0.01354342706648517,9.678762121325763e-17,-0.013543427066485592,-0.013543427066485147,-5.417370826594068,400
2026-02-10T19:37:51.869748,1,39,-0.014398395594109104,2.0918204592287073e-16,-0.014398395594109381,-0.014398395594108715,-5.759358237643641,400
2026-02-10T19:37:51.911578,1,40,-0.015849460835119455,1.382216518795857e-16,-0.015849460835119844,-0.0158494608351194,-6.339784334047782,400
2026-02-10T19:37:51.955520,1,41,-0.017959944979551036,1.758978810463075e-16,-0.017959944979551334,-0.017959944979550668,-7.183977991820414,400
2026-02-10T19:37:51.999672,1,42,-0.020648271005630256,1.9199557061445897e-16,-0.020648271005630603,-0.020648271005629937,-8.259308402252103,400
2026-02-10T19:37:52.044431,1,43,-0.023717125057443722,2.1065000811460205e-16,-0.023717125057444166,-0.023717125057443278,-9.486850022977489,400
2026-02-10T19:37:52.089671,1,44,-0.026954647612595684,8.528067162313099e-17,-0.026954647612595917,-0.026954647612595473,-10.781859045038274,400
2026-02-10T19:37:52.135156,1,45,-0.030318209305186826,9.679694819282219e-17,-0.030318209305187027,-0.030318209305186583,-12.127283722074731,400
2026-02-10T19:37:52.180514,1,46,-0.033955844902311544,1.452865864093589e-16,-0.03395584490231185,-0.033955844902311405,-13.582337960924619,400
2026-02-10T19:37:52.226775,1,47,-0.03792527584494075,1.4856364684093388e-16,-0.0379252758449411,-0.037925275844940654,-15.1701103379763,400
2026-02-10T19:37:52.272343,1,48,-0.042082620082587854,2.0593440066051843e-16,-0.04208262008258856,-0.042082620082587674,-16.83304803303514,400
2026-02-10T19:37:52.316555,1,49,-0.04630184325739567,2.315553705957619e-16,-0.04630184325739606,-0.04630184325739539,-18.520737302958267,400
2026-02-10T19:37:52.360956,1,50,-0.05053644778760989,1.786950432383069e-16,-0.05053644778761046,-0.050536447787609795,-20.214579115043957,400
2026-02-10T19:37:52.405386,1,51,-0.05472700495246933,2.1384855980219954e-16,-0.054727004952469516,-0.05472700495246907,-21.89080198098773,400
2026-02-10T19:37:52.449479,1,52,-0.05893865024413037,2.276337961589592e-16,-0.0589386502441307,-0.05893865024413003,-23.575460097652147,400
2026-02-10T19:37:52.494362,1,53,-0.06326481327654344,2.044325800678625e-16,-0.06326481327654365,-0.06326481327654321,-25.305925310617376,400
2026-02-10T19:37:52.540139,1,54,-0.06758782262754702,1.786950432383069e-16,-0.06758782262754726,-0.06758782262754681,-27.03512905101881,400
2026-02-10T19:37:52.586239,1,55,-0.07170491922298593,1.6432144662310225e-16,-0.07170491922298616,-0.07170491922298572,-28.681967689194373,400
2026-02-10T19:37:52.631192,1,56,-0.07561098417804195,2.1757609710866278e-16,-0.07561098417804213,-0.07561098417804146,-30.244393671216777,400
2026-02-10T19:37:52.676396,1,57,-0.07946926311266946,1.4856364684093388e-16,-0.07946926311266966,-0.07946926311266922,-31.787705245067784,400
2026-02-10T19:37:52.719786,1,58,-0.08334122610179673,1.9229626863835638e-16,-0.08334122610179695,-0.0833412261017965,-33.33649044071869,400
2026-02-10T19:37:52.762455,1,59,-0.08716723800971261,4.8473028914566787e-17,-0.08716723800971282,-0.0871672380097126,-34.86689520388504,400
2026-02-10T19:37:52.807224,1,60,-0.09094585551865635,1.4220500840710912e-16,-0.09094585551865664,-0.0909458555186562,-36.37834220746254,400
2026-02-10T19:37:52.851975,1,61,-0.09472375370609433,1.786950432383069e-16,-0.09472375370609454,-0.0947237537060941,-37.88950148243773,400
2026-02-10T19:37:52.896219,1,62,-0.09852840711896221,1.8410966031475738e-16,-0.09852840711896249,-0.09852840711896205,-39.41136284758488,400
2026-02-10T19:37:52.942232,1,63,-0.10244827946195569,1.707588339091795e-16,-0.1024482794619559,-0.10244827946195523,-40.979311784782276,400
2026-02-10T19:37:52.987758,1,64,-0.10662895186208969,1.2366035645442177e-16,-0.10662895186208976,-0.10662895186208932,-42.651580744835876,400
2026-02-10T19:37:53.033496,1,65,-0.1111936451048511,1.1050065994108395e-16,-0.11119364510485119,-0.11119364510485097,-44.47745804194044,400
2026-02-10T19:37:53.078034,1,66,-0.1161775425521865,4.8473028914566787e-17,-0.11617754255218671,-0.11617754255218649,-46.4710170208746,400
2026-02-10T19:37:53.122415,1,67,-0.12144654953596243,1.5553031891404222e-16,-0.12144654953596268,-0.12144654953596201,-48.57861981438497,400
2026-02-10T19:37:53.167060,1,68,-0.1268450866912712,8.233634315563857e-17,-0.12684508669127137,-0.12684508669127115,-50.73803467650848,400
2026-02-10T19:37:53.210623,1,69,-0.13238862784375238,1.3136335981433191e-16,-0.13238862784375272,-0.13238862784375227,-52.95545113750096,400
2026-02-10T19:37:53.255229,1,70,-0.13816947062088164,1.807312143953211e-16,-0.13816947062088203,-0.13816947062088136,-55.26778824835265,400
2026-02-10T19:37:53.299528,1,71,-0.14418929948403797,1.6653345369377348e-16,-0.14418929948403836,-0.1441892994840377,-57.67571979361519,400
2026-02-10T19:37:53.344329,1,72,-0.15036119959828598,2.1642230995786356e-16,-0.1503611995982863,-0.15036119959828564,-60.144479839314386,400
2026-02-10T19:37:53.390154,1,73,-0.15660696757473963,8.95090418262362e-17,-0.15660696757473969,-0.15660696757473946,-62.64278702989586,400
2026-02-10T19:37:53.435502,1,74,-0.16287687636316897,1.3877787807814457e-16,-0.16287687636316917,-0.16287687636316872,-65.15075054526758,400
2026-02-10T19:37:53.480669,1,75,-0.16909778196384728,0.0,-0.16909778196384728,-0.16909778196384728,-67.63911278553891,400
2026-02-10T19:37:53.524872,1,76,-0.1751271277822525,1.8947119613117473e-16,-0.1751271277822528,-0.17512712778225192,-70.050851112901,400
