timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-02-26T14:25:55.278775,1,0,0.10838770242457402,1.5032490816276445e-16,0.10838770242457374,0.1083877024245743,62.43131659655464,576
2026-02-26T14:25:55.298990,1,1,0.10841201770975581,1.5202354861220294e-16,0.1084120177097555,0.10841201770975606,62.44532220081935,576
2026-02-26T14:25:55.315260,1,2,0.10848802091352233,1.199177923332954e-16,0.10848802091352205,0.1084880209135225,62.48910004618886,576
2026-02-26T14:25:55.331063,1,3,0.11251403517707084,1.3970000036909087e-16,0.11251403517707059,0.11251403517707115,64.8080842619928,576
2026-02-26T14:25:55.346846,1,4,0.1132226899099271,9.480333893807275e-17,0.11322268990992679,0.11322268990992723,65.21626938811801,576
2026-02-26T14:25:55.362652,1,5,0.1152978971384629,8.958073510310954e-17,0.11529789713846272,0.11529789713846306,66.41158875175464,576
2026-02-26T14:25:55.378458,1,6,0.11668823005423505,1.2386784041988048e-16,0.11668823005423468,0.11668823005423512,67.21242051123939,576
2026-02-26T14:25:55.393826,1,7,0.11854477220126361,8.171020218150495e-17,0.11854477220126347,0.11854477220126391,68.28178878792784,576
2026-02-26T14:25:55.409103,1,8,0.12019224810994247,1.4332917616497527e-16,0.12019224810994222,0.12019224810994267,69.23073491132686,576
2026-02-26T14:25:55.424405,1,9,0.12196800882439923,8.479468414379336e-17,0.12196800882439907,0.12196800882439951,70.25357308285396,576
2026-02-26T14:25:55.439557,1,10,0.12366571555748013,1.3214297116801536e-16,0.12366571555747974,0.12366571555748018,71.23145216110855,576
2026-02-26T14:25:55.454114,1,11,0.12539947704705984,1.1555567610933196e-16,0.12539947704705967,0.12539947704706011,72.23009877910647,576
2026-02-26T14:25:55.468529,1,12,0.12710322872053287,9.614813431917819e-17,0.1271032287205326,0.12710322872053292,73.21145974302694,576
2026-02-26T14:25:55.484512,1,13,0.1288169449167442,5.777783805466598e-17,0.128816944916744,0.12881694491674422,74.19856027204466,576
2026-02-26T14:25:55.498771,1,14,0.13051629470426063,1.1555567610933196e-16,0.13051629470426052,0.13051629470426085,75.17738574965412,576
2026-02-26T14:25:55.513689,1,15,0.13221615329541947,1.415262216750919e-16,0.13221615329541914,0.1322161532954199,76.15650429816162,576
