timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-02-26T14:32:20.435662,1,0,0.10838770242457402,1.5032490816276445e-16,0.10838770242457374,0.1083877024245743,62.43131659655464,576
2026-02-26T14:32:20.456012,1,1,0.10841201770975581,1.5202354861220294e-16,0.1084120177097555,0.10841201770975606,62.44532220081935,576
2026-02-26T14:32:20.486257,1,2,0.10848802091352233,1.199177923332954e-16,0.10848802091352205,0.1084880209135225,62.48910004618886,576
2026-02-26T14:32:20.535836,1,3,0.11251403517707084,1.3970000036909087e-16,0.11251403517707059,0.11251403517707115,64.8080842619928,576
2026-02-26T14:32:20.553586,1,4,0.1132226899099271,9.480333893807275e-17,0.11322268990992679,0.11322268990992723,65.21626938811801,576
2026-02-26T14:32:20.569771,1,5,0.1152978971384629,8.958073510310954e-17,0.11529789713846272,0.11529789713846306,66.41158875175464,576
2026-02-26T14:32:20.585551,1,6,0.11668823005423505,1.2386784041988048e-16,0.11668823005423468,0.11668823005423512,67.21242051123939,576
2026-02-26T14:32:20.601204,1,7,0.11854477220126361,8.171020218150495e-17,0.11854477220126347,0.11854477220126391,68.28178878792784,576
2026-02-26T14:32:20.616708,1,8,0.12019224810994247,1.4332917616497527e-16,0.12019224810994222,0.12019224810994267,69.23073491132686,576
2026-02-26T14:32:20.631940,1,9,0.12196800882439923,8.479468414379336e-17,0.12196800882439907,0.12196800882439951,70.25357308285396,576
2026-02-26T14:32:20.648534,1,10,0.12366571555748013,1.3214297116801536e-16,0.12366571555747974,0.12366571555748018,71.23145216110855,576
2026-02-26T14:32:20.667952,1,11,0.12539947704705984,1.1555567610933196e-16,0.12539947704705967,0.12539947704706011,72.23009877910647,576
2026-02-26T14:32:20.698316,1,12,0.12710322872053287,9.614813431917819e-17,0.1271032287205326,0.12710322872053292,73.21145974302694,576
2026-02-26T14:32:20.716390,1,13,0.1288169449167442,5.777783805466598e-17,0.128816944916744,0.12881694491674422,74.19856027204466,576
2026-02-26T14:32:20.743842,1,14,0.13051629470426063,1.1555567610933196e-16,0.13051629470426052,0.13051629470426085,75.17738574965412,576
2026-02-26T14:32:20.762110,1,15,0.13221615329541947,1.415262216750919e-16,0.13221615329541914,0.1322161532954199,76.15650429816162,576
2026-02-26T14:32:20.776316,1,16,0.1339062793495969,1.0385185452638061e-16,0.13390627934959665,0.1339062793495971,77.13001690536781,576
2026-02-26T14:32:20.814204,1,17,0.13559276845806265,1.4510973109558773e-16,0.13559276845806234,0.1355927684580629,78.10143463184409,576
2026-02-26T14:32:20.846356,1,18,0.1372707249350341,1.2919517348320736e-16,0.13727072493503356,0.13727072493503412,79.06793756257963,576
2026-02-26T14:32:20.869819,1,19,0.13894276510383236,1.1555567610933196e-16,0.13894276510383208,0.13894276510383252,80.03103269980744,576
2026-02-26T14:32:20.899083,1,20,0.14060624105385924,1.8200548080610225e-16,0.140606241053859,0.14060624105385955,80.98919484702293,576
2026-02-26T14:32:20.914734,1,21,0.14226218413094088,1.3214297116801536e-16,0.1422621841309405,0.14226218413094105,81.94301805942195,576
2026-02-26T14:32:20.944828,1,22,0.1439090057381523,1.3970000036909087e-16,0.14390900573815213,0.14390900573815257,82.89158730517572,576
2026-02-26T14:32:20.959255,1,23,0.14554694467581974,8.777083671441753e-17,0.14554694467581952,0.14554694467581997,83.83504013327217,576
2026-02-26T14:32:20.989762,1,24,0.1471749592733805,1.6653345369377348e-16,0.1471749592733801,0.14717495927338065,84.77277654146717,576
2026-02-26T14:32:21.011362,1,25,0.14879287488553045,7.850462293418876e-17,0.14879287488553028,0.1487928748855306,85.70469593406554,576
2026-02-26T14:32:21.032306,1,26,0.1503999484494578,1.5536512468907993e-16,0.15039994844945748,0.15039994844945803,86.6303703068877,576
2026-02-26T14:32:21.046377,1,27,0.15199579598590388,1.2719202621569003e-16,0.15199579598590351,0.15199579598590407,87.54957848788064,576
2026-02-26T14:32:21.073851,1,28,0.1535798491562899,9.205483015737869e-17,0.15357984915628975,0.15357984915629008,88.46199311402297,576
2026-02-26T14:32:21.087591,1,29,0.15515164068015622,1.1102230246251565e-16,0.15515164068015597,0.1551516406801563,89.36734503176999,576
2026-02-26T14:32:21.110282,1,30,0.15671072455421708,1.1102230246251565e-16,0.15671072455421697,0.1567107245542172,90.26537734322905,576
2026-02-26T14:32:21.125570,1,31,0.15825663868319145,1.1555567610933196e-16,0.1582566386831913,0.15825663868319162,91.15582388151827,576
2026-02-26T14:32:21.140904,1,32,0.1597890477322522,1.1775693440128312e-16,0.15978904773225178,0.15978904773225222,92.03849149377726,576
2026-02-26T14:32:21.167425,1,33,0.1613075585622352,1.1555567610933196e-16,0.1613075585622351,0.16130755856223544,92.91315373184747,576
2026-02-26T14:32:21.181015,1,34,0.16281195068848697,1.4686870114880517e-16,0.16281195068848675,0.1628119506884872,93.77968359656849,576
2026-02-26T14:32:21.208647,1,35,0.16430193842916113,7.850462293418876e-17,0.16430193842916108,0.1643019384291613,94.63791653519681,576
2026-02-26T14:32:21.240252,1,36,0.16577741571483118,1.0385185452638061e-16,0.16577741571483096,0.1657774157148314,95.48779145174277,576
2026-02-26T14:32:21.271417,1,37,0.1672382151660723,1.0868472903575298e-16,0.16723821516607207,0.1672382151660725,96.32921193565764,576
2026-02-26T14:32:21.284392,1,38,0.16868433192623436,1.2412670766236366e-16,0.1686843319262341,0.16868433192623444,97.16217518951099,576
2026-02-26T14:32:21.297635,1,39,0.17011570378063454,1.442222014787673e-16,0.17011570378063434,0.17011570378063468,97.98664537764549,576
2026-02-26T14:32:21.319349,1,40,0.1715324024309525,1.2412670766236366e-16,0.17153240243095225,0.1715324024309527,98.80266380022864,576
2026-02-26T14:32:21.332889,1,41,0.17293444550617842,8.479468414379336e-17,0.1729344455061783,0.17293444550617865,99.61024061155878,576
2026-02-26T14:32:21.346139,1,42,0.17432195418582566,1.230879721818759e-16,0.17432195418582552,0.17432195418582586,100.40944561103558,576
2026-02-26T14:32:21.364715,1,43,0.17569499922097742,1.5202354861220294e-16,0.1756949992209772,0.17569499922097764,101.200319551283,576
2026-02-26T14:32:21.384229,1,44,0.17705372784035933,8.777083671441753e-17,0.17705372784035922,0.17705372784035944,101.98294723604698,576
2026-02-26T14:32:21.398821,1,45,0.17839824186987221,9.205483015737869e-17,0.17839824186987208,0.17839824186987252,102.7573873170464,576
2026-02-26T14:32:21.411664,1,46,0.17972869607040576,1.199177923332954e-16,0.17972869607040554,0.17972869607040587,103.52372893655372,576
2026-02-26T14:32:21.444377,1,47,0.18104520354124937,7.850462293418876e-17,0.1810452035412492,0.18104520354124953,104.28203723975963,576
2026-02-26T14:32:21.462902,1,48,0.18234790967317596,1.3502643003081224e-16,0.1823479096731757,0.18234790967317627,105.03239597174935,576
2026-02-26T14:32:21.475694,1,49,0.18363691764062243,1.0985973322754192e-16,0.18363691764062207,0.18363691764062262,105.77486456099852,576
2026-02-26T14:32:21.499067,1,50,0.1849123435047343,9.878281759274735e-17,0.18491234350473418,0.1849123435047345,106.50950985872696,576
2026-02-26T14:32:21.512795,1,51,0.1861742582637506,1.5032490816276445e-16,0.18617425826375034,0.1861742582637509,107.23637275992036,576
2026-02-26T14:32:21.525401,1,52,0.1874227282003639,1.0629576194313574e-16,0.18742272820036376,0.1874227282003642,107.95549144340961,576
2026-02-26T14:32:21.538589,1,53,0.18865777225228125,1.4686870114880517e-16,0.18865777225228098,0.18865777225228164,108.666876817314,576
2026-02-26T14:32:21.554539,1,54,0.18987939361222508,1.4686870114880517e-16,0.18987939361222472,0.18987939361222528,109.37053072064165,576
2026-02-26T14:32:21.568284,1,55,0.19108755112213208,8.92216926358191e-17,0.19108755112213194,0.19108755112213238,110.06642944634808,576
2026-02-26T14:32:21.582536,1,56,0.19228218688078924,9.34391909990421e-17,0.19228218688078902,0.19228218688078957,110.7545396433346,576
2026-02-26T14:32:21.596345,1,57,0.19346321050987203,1.1102230246251565e-16,0.1934632105098717,0.19346321050987214,111.4348092536863,576
2026-02-26T14:32:21.623333,1,58,0.1946305250415622,8.171020218150495e-17,0.19463052504156209,0.1946305250415623,112.10718242393982,576
