timestamp,episode,step,mean_reward,std_reward,min_reward,max_reward,total_reward,num_agents
2026-02-10T21:20:02.768929,1,0,-0.05393643754591136,2.0253964504621835e-16,-0.05393643754591171,-0.05393643754591104,-31.067388026444945,576
2026-02-10T21:20:02.797257,1,1,-0.053911671984312785,1.8107721364984798e-16,-0.0539116719843129,-0.05391167198431246,-31.053123062964165,576
2026-02-10T21:20:02.818861,1,2,-0.05383389122278312,1.1666149724882014e-16,-0.05383389122278337,-0.053833891222782926,-31.00832134432308,576
2026-02-10T21:20:02.840033,1,3,-0.04750407795817421,1.2719202621569003e-16,-0.04750407795817457,-0.04750407795817413,-27.362348903908348,576
2026-02-10T21:20:02.860734,1,4,-0.04639173998142327,9.020562075079397e-17,-0.04639173998142332,-0.0463917399814231,-26.721642229299803,576
2026-02-10T21:20:02.879122,1,5,-0.04314878390754675,1.4214856664723267e-16,-0.04314878390754706,-0.043148783907546395,-24.853699530746926,576
2026-02-10T21:20:02.897170,1,6,-0.0409899290532186,1.7749649012567695e-16,-0.04098992905321874,-0.0409899290532183,-23.61019913465391,576
2026-02-10T21:20:02.915592,1,7,-0.03807086511494282,1.0949389893418967e-16,-0.038070865114943064,-0.03807086511494262,-21.928818306207067,576
2026-02-10T21:20:02.933287,1,8,-0.03551336935020125,1.8871580367038856e-16,-0.03551336935020144,-0.035513369350200996,-20.455700745715923,576
2026-02-10T21:20:02.949566,1,9,-0.03271791746021472,1.2276156489239667e-16,-0.03271791746021502,-0.032717917460214574,-18.84552045708368,576
2026-02-10T21:20:02.972793,1,10,-0.03008322420016492,1.5258994251532936e-16,-0.03008322420016518,-0.030083224200164738,-17.327937139294995,576
2026-02-10T21:20:02.989131,1,11,-0.02736117030936853,1.278684588044975e-16,-0.0273611703093688,-0.027361170309368354,-15.760034098196273,576
2026-02-10T21:20:03.005648,1,12,-0.024718559122903827,1.4686870114880517e-16,-0.024718559122903994,-0.02471855912290355,-14.237890054792604,576
2026-02-10T21:20:03.021777,1,13,-0.022037935036372597,1.227452217431673e-16,-0.022037935036372858,-0.022037935036372414,-12.693850580950617,576
2026-02-10T21:20:03.038216,1,14,-0.019404655874550956,1.406588704082613e-16,-0.01940465587455109,-0.019404655874550647,-11.17708178374135,576
2026-02-10T21:20:03.054213,1,15,-0.016755417384464927,1.2515682248423183e-16,-0.016755417384465288,-0.016755417384464844,-9.651120413451798,576
2026-02-10T21:20:03.069437,1,16,-0.014139750381889008,1.2274113561584238e-16,-0.014139750381889415,-0.01413975038188875,-8.144496219968069,576
2026-02-10T21:20:03.084849,1,17,-0.011519781823769929,1.6550328702580176e-16,-0.011519781823770225,-0.011519781823769781,-6.635394330491479,576
2026-02-10T21:20:03.100413,1,18,-0.00892638032365145,1.2819751242557092e-16,-0.008926380323651895,-0.008926380323651228,-5.1415950664232355,576
2026-02-10T21:20:03.115378,1,19,-0.006335607965229195,1.6024689053196368e-16,-0.006335607965229473,-0.006335607965228807,-3.6493101879720165,576
2026-02-10T21:20:03.130600,1,20,-0.003767523462704527,1.3565895280952748e-16,-0.0037675234627048138,-0.0037675234627043697,-2.1700935145178075,576
2026-02-10T21:20:03.145464,1,21,-0.0012066518088263052,1.0946949037439064e-16,-0.0012066518088267308,-0.0012066518088260647,-0.6950314418839518,576
2026-02-10T21:20:03.160502,1,22,0.0013336709505186544,1.2685511369611754e-16,0.0013336709505182842,0.0013336709505189503,0.7681944674987449,576
2026-02-10T21:20:03.175401,1,23,0.0038635184589908,1.3597399555105182e-16,0.003863518458990578,0.003863518458990911,2.225386632378701,576
2026-02-10T21:20:03.189892,1,24,0.006373910371754572,1.655025294193921e-16,0.006373910371754277,0.006373910371754832,3.671372374130634,576
2026-02-10T21:20:03.204721,1,25,0.008871393338548125,1.0779507099648074e-16,0.008871393338547917,0.00887139333854825,5.10992256300372,576
2026-02-10T21:20:03.219239,1,26,0.011349864008405,1.5138879198344937e-16,0.011349864008404653,0.011349864008405208,6.53752166884128,576
2026-02-10T21:20:03.233551,1,27,0.013813539647665624,1.377731611231084e-16,0.013813539647665296,0.013813539647665962,7.9565988370554,576
2026-02-10T21:20:03.247745,1,28,0.01625823118888093,1.086108692045682e-16,0.01625823118888059,0.016258231188881034,9.364741164795415,576
2026-02-10T21:20:03.261257,1,29,0.01868660994570646,1.347140578106045e-16,0.018686609945706256,0.0186866099457067,10.76348732872692,576
2026-02-10T21:20:03.275540,1,30,0.021095763750627557,1.3964254612015911e-16,0.021095763750627383,0.021095763750627827,12.151159920361472,576
2026-02-10T21:20:03.289183,1,31,0.023487337813810627,1.1102230246251565e-16,0.023487337813810294,0.02348733781381085,13.528706580754921,576
2026-02-10T21:20:03.303396,1,32,0.02585927592069778,1.5195755184390407e-16,0.02585927592069759,0.025859275920698255,14.894942930321921,576
2026-02-10T21:20:03.318044,1,33,0.02821254602805214,1.2948987442391537e-16,0.0282125460280519,0.028212546028052454,16.250426512158032,576
2026-02-10T21:20:03.331946,1,34,0.030545667127379765,1.4304896245381993e-16,0.030545667127379605,0.03054566712738005,17.594304265370745,576
2026-02-10T21:20:03.345927,1,35,0.03285916104788013,1.580281355082732e-16,0.03285916104787967,0.03285916104788045,18.926876763578953,576
2026-02-10T21:20:03.359702,1,36,0.03515193107650834,1.1471931522915447e-16,0.03515193107650816,0.03515193107650871,20.247512300068802,576
2026-02-10T21:20:03.373482,1,37,0.037424201749197195,1.5700924586837752e-16,0.03742420174919692,0.03742420174919736,21.556340207537584,576
2026-02-10T21:20:03.387503,1,38,0.039675127091235725,1.1548621071314795e-16,0.03967512709123555,0.039675127091235995,22.852873204551777,576
2026-02-10T21:20:03.401377,1,39,0.04190472966311208,1.1245861446835832e-16,0.04190472966311187,0.041904729663112206,24.13712428595256,576
2026-02-10T21:20:03.415182,1,40,0.044112326757003474,1.373246665344274e-16,0.04411232675700327,0.04411232675700372,25.408700212034002,576
2026-02-10T21:20:03.428974,1,41,0.04629781056063387,1.199177923332954e-16,0.046297810560633534,0.04629781056063409,26.667538882925108,576
2026-02-10T21:20:03.442828,1,42,0.04846061938212701,1.2919517348320736e-16,0.04846061938212676,0.04846061938212742,27.913316764105154,576
2026-02-10T21:20:03.456258,1,43,0.05060058602565498,1.013490324081353e-16,0.05060058602565487,0.05060058602565509,29.14593755077727,576
2026-02-10T21:20:03.469711,1,44,0.052717271250668385,1.5202354861220294e-16,0.05271727125066816,0.05271727125066861,30.36514824038499,576
2026-02-10T21:20:03.483256,1,45,0.054810527524426035,1.4681405232788112e-16,0.054810527524425834,0.05481052752442628,31.570863854069398,576
2026-02-10T21:20:03.496929,1,46,0.056880069923141284,1.1850417367259094e-16,0.0568800699231411,0.05688006992314154,32.76292027572938,576
2026-02-10T21:20:03.510318,1,47,0.058925848544890885,1.545365047825326e-16,0.05892584854489069,0.058925848544891135,33.94128876185715,576
2026-02-10T21:20:03.524021,1,48,0.060947769226616634,1.4214856664723267e-16,0.06094776922661638,0.06094776922661682,35.10591507453118,576
