,NID,NUMCTRL,GLLID,FACEID,ix,iy,iz,x,y,z
261,1,150,36,1,2,1,2,2.0809127856385383,0.0,0.2234944676070537
262,1,150,4,1,2,1,1,2.0809127856385397,0.0,0.0
263,1,150,4,1,2,1,3,2.0809127856385397,0.0,0.0714768483519355
264,1,150,4,1,2,1,4,2.0809127856385397,0.0,0.12852315164806447
265,1,150,4,1,2,1,5,2.0809127856385397,0.0,0.17650553239294653
266,1,150,36,1,2,1,1,2.0809127856385397,0.0,0.20000000000000004
267,1,150,36,1,2,1,3,2.0809127856385397,0.0,0.27147684835193553
268,1,150,36,1,2,1,4,2.0809127856385397,0.0,0.3285231516480646
269,1,150,36,1,2,1,5,2.0809127856385397,0.0,0.3765055323929466
270,1,150,4,1,3,1,1,2.2410539813745847,0.0,0.0
271,1,150,4,1,3,1,2,2.2410539813745847,0.0,0.023494467607053506
272,1,150,4,1,3,1,3,2.2410539813745847,0.0,0.07147684835193549
273,1,150,4,1,3,1,4,2.2410539813745847,0.0,0.12852315164806452
274,1,150,4,1,3,1,5,2.2410539813745847,0.0,0.1765055323929465
275,1,150,36,1,3,1,1,2.2410539813745847,0.0,0.2
276,1,150,36,1,3,1,2,2.2410539813745847,0.0,0.22349446760705355
277,1,150,36,1,3,1,3,2.2410539813745847,0.0,0.27147684835193553
278,1,150,36,1,3,1,4,2.2410539813745847,0.0,0.32852315164806456
279,1,150,36,1,3,1,5,2.2410539813745847,0.0,0.37650553239294654
280,1,150,4,1,4,1,1,2.431446018625415,0.0,0.0
281,1,150,4,1,4,1,2,2.431446018625415,0.0,0.023494467607053506
282,1,150,4,1,4,1,3,2.431446018625415,0.0,0.07147684835193549
283,1,150,4,1,4,1,4,2.431446018625415,0.0,0.12852315164806452
284,1,150,4,1,4,1,5,2.431446018625415,0.0,0.1765055323929465
285,1,150,36,1,4,1,1,2.431446018625415,0.0,0.2
286,1,150,36,1,4,1,2,2.431446018625415,0.0,0.22349446760705355
287,1,150,36,1,4,1,3,2.431446018625415,0.0,0.27147684835193553
288,1,150,36,1,4,1,4,2.431446018625415,0.0,0.32852315164806456
289,1,150,36,1,4,1,5,2.431446018625415,0.0,0.37650553239294654
290,1,150,4,1,5,1,1,2.591587214361459,0.0,0.0
291,1,150,4,1,5,1,2,2.591587214361459,0.0,0.02349446760705351
292,1,150,4,1,5,1,3,2.591587214361459,0.0,0.0714768483519355
293,1,150,4,1,5,1,4,2.591587214361459,0.0,0.12852315164806455
294,1,150,4,1,5,1,5,2.591587214361459,0.0,0.17650553239294653
295,1,150,36,1,5,1,1,2.591587214361459,0.0,0.20000000000000004
296,1,150,36,1,5,1,2,2.591587214361459,0.0,0.2234944676070536
297,1,150,36,1,5,1,3,2.591587214361459,0.0,0.27147684835193553
298,1,150,36,1,5,1,4,2.591587214361459,0.0,0.3285231516480646
299,1,150,36,1,5,1,5,2.591587214361459,0.0,0.3765055323929466
300,2,100,1,1,1,1,1,0.0,0.0,0.0
301,2,100,1,1,1,1,2,0.0,0.0,0.023494467607053506
302,2,100,1,1,1,1,3,0.0,0.0,0.07147684835193549
303,2,100,1,1,1,1,4,0.0,0.0,0.12852315164806452
304,2,100,1,1,1,1,5,0.0,0.0,0.1765055323929465
305,2,100,33,1,1,1,1,0.0,0.0,0.2
306,2,100,33,1,1,1,2,0.0,0.0,0.22349446760705355
307,2,100,33,1,1,1,3,0.0,0.0,0.27147684835193553
308,2,100,33,1,1,1,4,0.0,0.0,0.32852315164806456
309,2,100,33,1,1,1,5,0.0,0.0,0.37650553239294654
310,2,100,1,1,2,1,1,0.07841278563854105,0.0,0.0
311,2,100,1,1,2,1,3,0.07841278563854105,0.0,0.0714768483519355
312,2,100,1,1,2,1,4,0.07841278563854105,0.0,0.12852315164806447
313,2,100,33,1,2,1,1,0.07841278563854105,0.0,0.20000000000000004
314,2,100,33,1,2,1,3,0.07841278563854105,0.0,0.27147684835193553
315,2,100,33,1,2,1,4,0.07841278563854105,0.0,0.3285231516480646
316,2,100,1,1,2,1,2,0.07841278563854107,0.0,0.02349446760705351
317,2,100,1,1,2,1,5,0.07841278563854107,0.0,0.17650553239294653
318,2,100,33,1,2,1,2,0.07841278563854107,0.0,0.2234944676070537
319,2,100,33,1,2,1,5,0.07841278563854107,0.0,0.3765055323929466
320,2,100,1,1,3,1,1,0.23855398137458467,0.0,0.0
321,2,100,1,1,3,1,3,0.23855398137458467,0.0,0.07147684835193549
322,2,100,1,1,3,1,4,0.23855398137458467,0.0,0.12852315164806452
323,2,100,1,1,3,1,5,0.23855398137458467,0.0,0.1765055323929465
324,2,100,33,1,3,1,1,0.23855398137458467,0.0,0.2
325,2,100,33,1,3,1,3,0.23855398137458467,0.0,0.27147684835193553
326,2,100,33,1,3,1,4,0.23855398137458467,0.0,0.32852315164806456
327,2,100,33,1,3,1,5,0.23855398137458467,0.0,0.37650553239294654
328,2,100,1,1,3,1,2,0.23855398137458475,0.0,0.023494467607053506
329,2,100,33,1,3,1,2,0.23855398137458475,0.0,0.22349446760705355
330,2,100,1,1,4,1,1,0.4289460186254153,0.0,0.0
331,2,100,1,1,4,1,3,0.4289460186254153,0.0,0.07147684835193549
332,2,100,1,1,4,1,4,0.4289460186254153,0.0,0.12852315164806452
333,2,100,1,1,4,1,5,0.4289460186254153,0.0,0.1765055323929465
334,2,100,33,1,4,1,1,0.4289460186254153,0.0,0.2
335,2,100,33,1,4,1,3,0.4289460186254153,0.0,0.27147684835193553
336,2,100,33,1,4,1,4,0.4289460186254153,0.0,0.32852315164806456
337,2,100,33,1,4,1,5,0.4289460186254153,0.0,0.37650553239294654
338,2,100,1,1,4,1,2,0.4289460186254155,0.0,0.023494467607053506
339,2,100,33,1,4,1,2,0.4289460186254155,0.0,0.22349446760705355
340,2,100,1,1,5,1,1,0.5890872143614592,0.0,0.0
341,2,100,1,1,5,1,2,0.5890872143614592,0.0,0.02349446760705351
342,2,100,1,1,5,1,3,0.5890872143614592,0.0,0.0714768483519355
343,2,100,1,1,5,1,4,0.5890872143614592,0.0,0.12852315164806455
344,2,100,1,1,5,1,5,0.5890872143614592,0.0,0.17650553239294653
345,2,100,33,1,5,1,1,0.5890872143614592,0.0,0.20000000000000004
346,2,100,33,1,5,1,2,0.5890872143614592,0.0,0.2234944676070536
347,2,100,33,1,5,1,3,0.5890872143614592,0.0,0.27147684835193553
348,2,100,33,1,5,1,4,0.5890872143614592,0.0,0.3285231516480646
349,2,100,33,1,5,1,5,0.5890872143614592,0.0,0.3765055323929466
350,2,100,2,1,1,1,1,0.6675,0.0,0.0
351,2,100,2,1,1,1,2,0.6675,0.0,0.023494467607053506
352,2,100,2,1,1,1,3,0.6675,0.0,0.07147684835193549
353,2,100,2,1,1,1,4,0.6675,0.0,0.12852315164806452
354,2,100,2,1,1,1,5,0.6675,0.0,0.1765055323929465
355,2,100,34,1,1,1,1,0.6675,0.0,0.2
356,2,100,34,1,1,1,2,0.6675,0.0,0.22349446760705355
357,2,100,34,1,1,1,3,0.6675,0.0,0.27147684835193553
358,2,100,34,1,1,1,4,0.6675,0.0,0.32852315164806456
359,2,100,34,1,1,1,5,0.6675,0.0,0.37650553239294654
360,2,100,2,1,2,1,1,0.7459127856385415,0.0,0.0
361,2,100,2,1,2,1,2,0.7459127856385415,0.0,0.02349446760705351
362,2,100,2,1,2,1,3,0.7459127856385415,0.0,0.0714768483519355
363,2,100,2,1,2,1,4,0.7459127856385415,0.0,0.12852315164806447
364,2,100,2,1,2,1,5,0.7459127856385415,0.0,0.17650553239294653
365,2,100,34,1,2,1,1,0.7459127856385415,0.0,0.20000000000000004
366,2,100,34,1,2,1,2,0.7459127856385415,0.0,0.2234944676070537
367,2,100,34,1,2,1,3,0.7459127856385415,0.0,0.27147684835193553
368,2,100,34,1,2,1,4,0.7459127856385415,0.0,0.3285231516480646
369,2,100,34,1,2,1,5,0.7459127856385415,0.0,0.3765055323929466
370,2,100,2,1,3,1,1,0.9060539813745847,0.0,0.0
371,2,100,2,1,3,1,3,0.9060539813745847,0.0,0.07147684835193549
372,2,100,2,1,3,1,4,0.9060539813745847,0.0,0.12852315164806452
373,2,100,34,1,3,1,1,0.9060539813745847,0.0,0.2
374,2,100,34,1,3,1,3,0.9060539813745847,0.0,0.27147684835193553
375,2,100,34,1,3,1,4,0.9060539813745847,0.0,0.32852315164806456
376,2,100,2,1,3,1,5,0.9060539813745848,0.0,0.1765055323929465
377,2,100,34,1,3,1,5,0.9060539813745848,0.0,0.37650553239294654
378,2,100,2,1,3,1,2,0.9060539813745851,0.0,0.023494467607053506
379,2,100,34,1,3,1,2,0.9060539813745851,0.0,0.22349446760705355
380,2,100,2,1,4,1,1,1.0964460186254152,0.0,0.0
